TIME,demand,solar,wind
8:00,3174,68,7
9:00,3400,114,7
10:00,3468,147,7
11:00,3472,164,7
12:00,3465,141,8
13:00,3430,136,7
14:00,3375,96,7
15:00,3378,52,7
16:00,3476,5,6
17:00,3673,0,6
18:00,3817,0,6
19:00,3785,0,7
20:00,3706,0,7
21:00,3536,0,8
22:00,3324,0,9
23:00,3098,0,10
0:00,2862,0,11
1:00,2729,0,13
2:00,2685,0,12
3:00,2668,0,12
4:00,2716,0,11
5:00,2916,0,12
6:00,3332,0,13
7:00,3724,0,14
8:00,4220,17,14
9:00,4519,53,15
10:00,4535,93,15
11:00,4509,127,16
12:00,4285,147,16
13:00,4299,157,15
14:00,4167,178,14
15:00,4050,170,13
16:00,4021,100,13
17:00,4052,12,11
18:00,4229,0,11
19:00,4165,0,10
20:00,4049,0,9
21:00,3887,0,8
22:00,3704,0,7
23:00,3449,0,5
0:00,3171,0,5
1:00,3006,0,5
2:00,2934,0,5
3:00,2894,0,6
4:00,2907,0,6
5:00,3069,0,6
6:00,3342,42,5
7:00,3552,211,5
8:00,3823,445,4
9:00,3945,641,3
10:00,3879,761,3
11:00,3813,782,4
12:00,3598,736,5
13:00,3694,619,5
14:00,3673,448,5
15:00,3673,223,6
16:00,3761,65,4
17:00,3876,5,5
18:00,4015,0,4
19:00,3947,0,4
20:00,3836,0,5
21:00,3674,0,6
22:00,3496,0,7
23:00,3244,0,6
0:00,2980,0,5
1:00,2844,0,5
2:00,2791,0,4
3:00,2772,0,4
4:00,2806,0,3
5:00,2958,0,3
6:00,3203,46,3
7:00,3386,225,4
8:00,3684,439,3
9:00,3845,569,3
10:00,3809,651,4
11:00,3739,671,4
12:00,3510,678,4
13:00,3575,626,3
14:00,3511,491,3
15:00,3467,325,3
16:00,3506,132,3
17:00,3620,14,2
18:00,3828,0,2
19:00,3789,0,2
20:00,3688,0,3
21:00,3548,0,4
22:00,3392,0,4
23:00,3160,0,6
0:00,2903,0,7
1:00,2778,0,6
2:00,2729,0,4
3:00,2708,0,3
4:00,2736,0,3
5:00,2867,0,2
6:00,3116,46,1
7:00,3277,235,1
8:00,3505,476,1
9:00,3610,649,3
10:00,3559,754,2
11:00,3510,788,2
12:00,3311,766,3
13:00,3404,681,4
14:00,3351,524,4
15:00,3297,351,4
16:00,3324,142,5
17:00,3404,12,8
18:00,3586,0,10
19:00,3528,0,11
20:00,3415,0,13
21:00,3285,0,13
22:00,3173,0,12
23:00,2968,0,12
0:00,2745,0,13
1:00,2634,0,12
2:00,2598,0,12
3:00,2589,0,14
4:00,2614,0,13
5:00,2724,0,14
6:00,2917,39,12
7:00,3152,143,10
8:00,3562,205,10
9:00,3802,191,7
10:00,3807,186,8
11:00,3790,166,8
12:00,3620,128,7
13:00,3745,84,5
14:00,3774,49,5
15:00,3806,15,4
16:00,3914,7,5
17:00,3988,2,6
18:00,4027,0,7
19:00,3926,0,8
20:00,3794,0,9
21:00,3619,0,10
22:00,3463,0,10
23:00,3230,0,11
